Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2012,II,Euphyllia paraancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,US,FJ,,13,,live,,T,I
2012,II,Euphyllia paraancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,US,ID,,2,,bodies,,T,I
2012,II,Euphyllia paraancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,US,ID,,105,,live,,T,I
2012,II,Euphyllia paraancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,US,TO,,5,,live,,T,I
2012,II,Euphyllia paradivisa,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,US,ID,XX,1,,live,,T,I
2012,II,Euphyllia paradivisa,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,US,ID,,168,,live,,T,I
2012,II,Euphyllia paraglabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,US,ID,,14,,live,,T,I
2012,II,Euphyllia yaeyamaensis,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,US,ID,,7,,live,,T,I
2012,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,US,ID,,5,,raw corals,,T,I
2012,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,US,ID,,16,,live,,T,I
2012,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,US,FJ,,6,,live,,T,I
2012,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,US,ID,,24,,live,,T,I
2012,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,US,TO,FJ,21,,live,,T,I
2012,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,US,TO,,1,,live,,T,I
2012,II,Plerogyra turbida,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,US,ID,,29,,live,,T,I
2012,II,Plerogyra turbida,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,US,TO,FJ,2,,live,,T,I
2012,II,Cercopithecidae spp.,Mammalia,Primates,Cercopithecidae,,US,ID,XX,1,,bodies,,P,I
2012,II,Cercopithecidae spp.,Mammalia,Primates,Cercopithecidae,,US,ID,XX,2,,skulls,,P,I
2012,II,Cercopithecus spp.,Mammalia,Primates,Cercopithecidae,Cercopithecus,US,FR,XX,1,,meat,,P,I
2012,II,Cercopithecus kandti,Mammalia,Primates,Cercopithecidae,Cercopithecus,US,RW,,248.6,,specimens,g,S,I
2012,II,Cercopithecus mitis,Mammalia,Primates,Cercopithecidae,Cercopithecus,US,KE,,1,,specimens,,S,I
2012,II,Chlorocebus spp.,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,CN,XX,1,,medicine,,P,I
2012,II,Chlorocebus spp.,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,VN,XX,26,,medicine,,P,I
2012,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BE,XX,85,,specimens,,M,I
2012,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,DE,BB,180,,specimens,,S,I
2012,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KE,,9,,specimens,,S,I
2012,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,73,,specimens,,S,I
2012,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,5,,skulls,,T,I
2012,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,53.5,,specimens,ml,M,I
2012,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,1,,trophies,,H,I
2012,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,DE,XX,250,,specimens,,S,I
2012,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,DO,,4,,specimens,,S,I
2012,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,GB,BB,3,,specimens,ml,T,I
2012,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,93,,specimens,,M,I
2012,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,NZ,XX,398,,specimens,,M,I
2012,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,TW,XX,0.4,,specimens,mg,T,I
2012,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,TW,XX,1,,specimens,,T,I
2012,II,Macaca spp.,Mammalia,Primates,Cercopithecidae,Macaca,US,CI,,1,,skulls,,T,I
2012,II,Macaca spp.,Mammalia,Primates,Cercopithecidae,Macaca,US,CM,,1,,skulls,,T,I
2012,II,Macaca spp.,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,,2,,skeletons,,P,I
2012,II,Macaca spp.,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,,12,,skulls,,P,I
2012,II,Macaca spp.,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,,1,,unspecified,,P,I
2012,II,Macaca spp.,Mammalia,Primates,Cercopithecidae,Macaca,US,TH,,1,,skulls,,P,I
2012,II,Macaca arctoides,Mammalia,Primates,Cercopithecidae,Macaca,US,TH,XX,1,,meat,,P,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,2,,specimens,,M,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,XX,9,,specimens,ml,M,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,XX,31,,specimens,,M,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CH,,17,,specimens,ml,M,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CN,,147,,specimens,ml,T,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,DE,CN,33,,specimens,,M,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,ES,XX,18,,specimens,,M,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,FR,MU,199,,specimens,ml,M,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,GB,MU,281.6,,specimens,ml,M,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,XX,2,,bodies,,P,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,XX,11,,skulls,,P,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,,5,,bodies,,P,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,,1,,bodies,,T,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,,3,,skulls,,P,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,KR,VN,225,,specimens,,M,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,PH,,150,,specimens,,M,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,SG,ID,2,,specimens,,M,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,SG,,1,,specimens,,S,I
2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,TH,XX,1,,skulls,,P,I
2012,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,BD,,16,,specimens,,S,I
2012,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,,5,,specimens,ml,S,I
2012,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,DE,XX,1,,specimens,,S,I
2012,II,Papio spp.,Mammalia,Primates,Cercopithecidae,Papio,US,CA,XX,1,,bodies,,T,I
2012,II,Papio spp.,Mammalia,Primates,Cercopithecidae,Papio,US,ZM,,1,,trophies,,H,I
2012,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,CM,,1,,trophies,,H,I
2012,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,KE,,5,,specimens,,S,I
2012,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZM,,2,,trophies,,H,I
2012,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,CA,XX,1,,trophies,,P,I
2012,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,ZW,1,,trophies,,H,I
2012,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,2,,trophies,,H,I
2012,II,Presbytis spp.,Mammalia,Primates,Cercopithecidae,Presbytis,US,ID,,1,,skeletons,,T,I
2012,II,Presbytis spp.,Mammalia,Primates,Cercopithecidae,Presbytis,US,ID,,6,,skulls,,P,I
2012,II,Trachypithecus barbei,Mammalia,Primates,Cercopithecidae,Trachypithecus,US,TH,XX,4,,meat,,P,I
2012,II,Chamaeleo senegalensis,Reptilia,Sauria,Chamaeleonidae,Chamaeleo,US,BJ,,900,,live,,T,I
2012,II,Chamaeleo senegalensis,Reptilia,Sauria,Chamaeleonidae,Chamaeleo,US,TG,,22,,live,,T,I
2012,II,Furcifer pardalis,Reptilia,Sauria,Chamaeleonidae,Furcifer,US,MG,,11,,live,,T,I
2012,II,Trioceros goetzei,Reptilia,Sauria,Chamaeleonidae,Trioceros,US,CA,XX,7,,bodies,,P,I
2012,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,CH,ID,35,,skins,,T,I
2012,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,CN,ID,1,,leather products (small),,T,I
2012,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,CN,,2,,medicine,,T,I
2012,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,FR,CN,26,,leather products (small),,T,I
2012,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,GB,TH,1,,garments,,P,I
2012,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,IT,ID,1,,garments,,T,I
2012,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,IT,ID,1,,leather products (large),,T,I
2012,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,SA,XX,1,,leather products (small),,P,I
2012,II,Karusaurus polyzonus,Reptilia,Sauria,Cordylidae,Karusaurus,US,ZA,,9.4,,specimens,mg,S,I
2012,II,Ouroborus cataphractus,Reptilia,Sauria,Cordylidae,Ouroborus,US,ZA,,0.8,,specimens,mg,S,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,AU,XX,1,,leather products (small),,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,AU,,540,,meat,g,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,AU,,40,,meat,,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,CA,XX,1,,leather products (large),,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,CM,,666,,meat,g,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,CM,,3,,meat,kg,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,CN,XX,1,,leather products (small),,T,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,CN,XX,1400,,meat,g,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,HK,XX,1,,leather products (small),,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,HK,XX,1,,meat,,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,ID,TH,3,,leather products (small),,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,MX,,2,,leather products (small),,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,NI,,3,,leather products (small),,T,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,PH,XX,360,,meat,g,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,SA,XX,7,,leather products (small),,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,SG,XX,1,,leather products (small),,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,SG,XX,20,,leather products (small),,T,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,TH,XX,21,,leather products (small),,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,TH,XX,4,,leather products (small),,T,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,TH,XX,3,,medicine,,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,TH,,3,,leather products (small),,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,TH,,1,,leather products (small),,T,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,TH,,3,,medicine,,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,VN,XX,2,,leather products (small),,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,XX,,5,,leather products (small),,P,I
2012,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,ZA,,5,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AE,CO,1,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AE,XX,2,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,XX,1,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,XX,5,,teeth,,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,,1,,leather products (large),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,,11,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,,70,,meat,g,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,,2,,skins,,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,,1,,skulls,,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,,15,,teeth,,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AW,XX,1,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,BE,XX,1,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,BR,,3,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CA,XX,1,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CA,XX,1,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CA,XX,2,,skin pieces,,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CF,XX,1,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,US,3,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,XX,1,,leather products (large),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,XX,9,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CN,XX,1,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CO,,4,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,DE,XX,1,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,DE,XX,1,,skins,,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,XX,1,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,XX,2,,skins,,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,XX,2,,leather products (large),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,XX,5,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,XX,6,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GH,,13,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GT,,5,,trophies,,H,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,HK,XX,5,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,HK,XX,7,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ID,XX,3,,leather products (large),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,US,2,,garments,,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,XX,4,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,XX,4,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,JP,US,2,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,JP,XX,1,,leather products (large),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,JP,XX,4,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,JP,XX,4,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,JP,XX,1,,tails,,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,KR,XX,202,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,LA,TH,1,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,MX,XX,2,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,MX,XX,5,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,MX,,83,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,MX,,2,,skins,,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,MX,,1,,skin pieces,,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,MX,,1,,skulls,,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,MY,XX,1,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,NG,,1,,leather products (large),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,NG,,1,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,PH,XX,146,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,PT,XX,1,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,QA,XX,2,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,SN,XX,1,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TH,XX,3,,leather products (large),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TH,XX,6,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TH,XX,24,,leather products (small),,T,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TH,XX,1,,skulls,,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TH,,1,,bodies,,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TH,,1,,leather products (large),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TH,,24,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TH,,100,,medicine,,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TW,XX,3,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,VE,,2,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,VN,XX,1,,leather products (small),,P,I
2012,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZW,,3,,leather products (small),,P,I
2012,II,Crocodylus johnstoni,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,,60,,meat,g,P,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CA,ZA,2,,leather products (small),,T,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,ZW,3,,leather products (small),,T,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,ZA,3,,leather products (small),,P,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZA,94,,leather products (small),,T,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZW,13,,leather products (small),,T,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,ZW,81,,skins,,T,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,MG,ZA,105,,leather products (large),,T,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,MZ,,2,,skulls,,H,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,MZ,,4,,trophies,,H,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,PH,ZW,11,,leather products (small),,T,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,SG,KE,1,,leather products (large),,T,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,SG,KE,2,,leather products (small),,T,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,SG,ZW,1,,leather products (small),,P,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TH,ZW,12,,leather products (small),,T,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TZ,,2,,trophies,,H,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,MZ,1,,trophies,,H,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,,133,,leather products (small),,T,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,,3,,skulls,,P,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,,1,,trophies,,H,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZM,,1,,trophies,,H,I
2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZW,,11,,leather products (small),,P,I
2012,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,JP,PG,2,,skin pieces,,T,I
2012,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,PG,2,,leather products (large),,T,I
2012,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,,19,,leather products (small),,P,I
2012,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,,2,,leather products (small),,T,I
2012,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,,2559,,meat,g,P,I
2012,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,,55,,meat,kg,T,I
2012,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,AU,,8,,teeth,,P,I
2012,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,BE,AU,1,,leather products (large),,T,I
2012,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,AU,1,,leather products (small),,T,I
2012,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,AU,10,,skin pieces,,T,I
